"HostName","AppID","AppName","UserSID","UserName","ACL","Service","RunAs","Error"
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch","WpnUserService",,
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch","WpnUserService",,
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation","WpnUserService",,
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-15-2-4057404492-3731908925-1689078144-1791141876-1511382783-3872526277-3538393654","?","LaunchPermission - Local Launch","WpnUserService",,
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-15-2-4057404492-3731908925-1689078144-1791141876-1511382783-3872526277-3538393654","?","LaunchPermission - Remote Launch","WpnUserService",,
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-15-2-4057404492-3731908925-1689078144-1791141876-1511382783-3872526277-3538393654","?","LaunchPermission - Remote Activation","WpnUserService",,
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-15-3-1024-3167453650-624722384-889205278-321484983-714554697-3592933102-807660695-1632717421","?","LaunchPermission - Local Launch","WpnUserService",,
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-15-3-1024-3167453650-624722384-889205278-321484983-714554697-3592933102-807660695-1632717421","?","LaunchPermission - Remote Launch","WpnUserService",,
"DC-SRV01","{0B789C73-D8DA-416D-B665-C1603676CEB1}","MainController App ID","S-1-15-3-1024-3167453650-624722384-889205278-321484983-714554697-3592933102-807660695-1632717421","?","LaunchPermission - Remote Activation","WpnUserService",,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{0C3B05FB-3498-40C3-9C03-4B22D735550C}","RASDLGLUA","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Activation",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Access",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Activation",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Access",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Activation",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Access",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Activation",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{0CA545C6-37AD-4A6C-BF92-9F7610067EF5}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Activation",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Access",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Activation",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Access",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Activation",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Access",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Activation",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{0da7bfdf-c0a0-44eb-be82-b7a82c4721de}","C:\Windows\system32\appwiz.cpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","Owner","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","Group","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Access","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-18","NT AUTHORITY\SYSTEM","Owner","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-18","NT AUTHORITY\SYSTEM","Group","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Activation","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Local Launch","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Remote Launch","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Local Activation","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Remote Activation","was",,
"DC-SRV01","{119817C9-666D-4053-AEDA-627D0E25CCEF}","IIS W3 Control","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Remote Access","was",,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Activation",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Access",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Activation",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Access",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Activation",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Access",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Activation",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{12C21EA7-2EB8-4B55-9249-AC243DA8C666}","Virtual Factory for DiagCpl","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{133eac4f-5891-4d04-bada-d84870380a80}","Shell Create Object Task Server","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{135fd325-45b7-4c30-89f8-4386961669f0}","Shell Create Object Handler","S-1-5-32-544","BUILTIN\Administrators","Owner",,"nt authority\system",
